"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 18 09:38:38 GMT 2025","Thu Sep 18 09:38:48 GMT 2025","9802","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка, что страница вакансий загружается корректно","Тест: Проверка, что страница вакансий загружается корректно.

        Что тестируется:
            - После перехода на страницу '/vakansii' должны быть видимы:
                1. Глобальная навигационная панель (шапка).
                2. Хлебные крошки с текстом ""Все вакансии"".
                3. Заголовок страницы с текстом ""Присоединяйся к команде Центра"".
                4. Панель фильтров (категории, поиск, сортировка).
                5. Список карточек вакансий.
            - Это базовый smoke-тест, гарантирующий, что страница не ""сломана"".
        "
"passed","Thu Sep 18 09:38:53 GMT 2025","Thu Sep 18 09:39:02 GMT 2025","8945","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка, что клик по карточке вакансии открывает детальную страницу","Тест: Проверка, что клик по карточке вакансии открывает детальную страницу.

        Предусловия:
            - Пользователь находится на странице '/vakansii'.
            - Список вакансий содержит как минимум одну карточку.
        Шаги:
            1. Получить данные первой вакансии в списке (название, дата, URL).
            2. Навести курсор на карточку вакансии (проверить hover-состояние, если применимо).
            3. Кликнуть по карточке вакансии.
            4. Дождаться полной загрузки детальной страницы вакансии.
            5. Проверить, что URL страницы соответствует ожидаемому (на основе href карточки).
            6. Проверить, что на детальной странице отображается:
                - Заголовок вакансии, идентичный названию в карточке.
                - Дата публикации вакансии.
                - Блок ""Обязанности"".
                - Блок ""Требования"".
                - Блок ""Условия"".
                - Кнопка ""Откликнуться"" (или аналогичная).
            7. Проверить, что хлебные крошки на детальной странице содержат путь:
                ""Главная | Все вакансии | [Название вакансии]"".

        Ожидаемый результат:
            - Пользователь успешно переходит на детальную страницу выбранной вакансии.
            - Все ключевые элементы интерфейса и контент отображаются корректно.
            - Информация на детальной странице соответствует данным из карточки в списке.
        "
"passed","Thu Sep 18 09:38:28 GMT 2025","Thu Sep 18 09:38:35 GMT 2025","7114","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка, что страница вакансий загружается корректно","Тест: Проверка, что страница вакансий загружается корректно.

        Что тестируется:
            - После перехода на страницу '/vakansii' должны быть видимы:
                1. Глобальная навигационная панель (шапка).
                2. Хлебные крошки с текстом ""Все вакансии"".
                3. Заголовок страницы с текстом ""Присоединяйся к команде Центра"".
                4. Панель фильтров (категории, поиск, сортировка).
                5. Список карточек вакансий.
            - Это базовый smoke-тест, гарантирующий, что страница не ""сломана"".
        "
"passed","Thu Sep 18 09:39:05 GMT 2025","Thu Sep 18 09:39:42 GMT 2025","37263","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка, что при клике на вкладку категории в фильтре, список карточек вакансий обновляется","Тест: Проверка, что при клике на вкладку категории в фильтре,список вакансий обновляется.

        Предусловия:
            - Страница вакансий загружена.
        Шаги:
            1. Нажать на вкладку категории в фильтре.
            2. Проверить, что список карточек вакансий обновился.
        Ожидаемый результат:
            - Список карточек вакансий должен обновиться с учетом выбранной категории.
        "
"passed","Thu Sep 18 09:38:28 GMT 2025","Thu Sep 18 09:38:36 GMT 2025","8048","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка корректного отображения, состояний и функциональности хлебных крошек на странице вакансий","Тест: Проверка корректной работы хлебных крошек на странице вакансий.

        Предусловия:
            - Страница вакансий загружена.
        Шаги:
            1. Проверить, что блок хлебных крошек отображается на странице.
            2. Проверить текстовое содержимое крошек:
                - Первая крошка (родительская): ""Главная"" (является кликабельной ссылкой).
                - Вторая крошка (текущая): ""Все вакансии"" (не является ссылкой).
            3. Проверить состояние ссылки ""Главная"":
                b. Ссылка должна быть активной (иметь атрибут `href=""/""`, не быть disabled).
            4. Проверить функциональность:
                a. Кликнуть по ссылке ""Главная"".
                b. Убедиться, что произошел переход на главную страницу (URL заканчивается на '/').
                c. Убедиться, что главная страница загрузилась корректно
                   (например, отображается герой-секция или навигация).
        Ожидаемый результат:
            - Блок хлебных крошек отображается корректно.
            - Текст крошек: ""Главная | Все вакансии"".
            - Ссылка ""Главная"" ведет на главную страницу при клике.
            - Текущая крошка ""Все вакансии"" не является кликабельной.
        "
"passed","Thu Sep 18 09:39:01 GMT 2025","Thu Sep 18 09:39:39 GMT 2025","38291","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка, что при клике на вкладку категории в фильтре, список карточек вакансий обновляется","Тест: Проверка, что при клике на вкладку категории в фильтре,список вакансий обновляется.

        Предусловия:
            - Страница вакансий загружена.
        Шаги:
            1. Нажать на вкладку категории в фильтре.
            2. Проверить, что список карточек вакансий обновился.
        Ожидаемый результат:
            - Список карточек вакансий должен обновиться с учетом выбранной категории.
        "
"skipped","Thu Sep 18 09:39:55 GMT 2025","Thu Sep 18 09:40:07 GMT 2025","12166","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка начальной сортировки вакансий: 'Сначала новые'","Проверяет, что вакансии отсортированы по убыванию даты.

        Предусловия:
            - Страница вакансий загружена.
            - Отображены вакансии по категории ""Все"".
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        Шаги:
            1. Проверить, что вакансии отсортированы по дате публикации ""Сначала новые"".
            2. Проверить, что вакансии отсортированы по дате публикации от новых к старым.

        Ожидаемый результат:
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        "
"passed","Thu Sep 18 09:38:50 GMT 2025","Thu Sep 18 09:38:59 GMT 2025","8957","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка, что клик по карточке вакансии открывает детальную страницу","Тест: Проверка, что клик по карточке вакансии открывает детальную страницу.

        Предусловия:
            - Пользователь находится на странице '/vakansii'.
            - Список вакансий содержит как минимум одну карточку.
        Шаги:
            1. Получить данные первой вакансии в списке (название, дата, URL).
            2. Навести курсор на карточку вакансии (проверить hover-состояние, если применимо).
            3. Кликнуть по карточке вакансии.
            4. Дождаться полной загрузки детальной страницы вакансии.
            5. Проверить, что URL страницы соответствует ожидаемому (на основе href карточки).
            6. Проверить, что на детальной странице отображается:
                - Заголовок вакансии, идентичный названию в карточке.
                - Дата публикации вакансии.
                - Блок ""Обязанности"".
                - Блок ""Требования"".
                - Блок ""Условия"".
                - Кнопка ""Откликнуться"" (или аналогичная).
            7. Проверить, что хлебные крошки на детальной странице содержат путь:
                ""Главная | Все вакансии | [Название вакансии]"".

        Ожидаемый результат:
            - Пользователь успешно переходит на детальную страницу выбранной вакансии.
            - Все ключевые элементы интерфейса и контент отображаются корректно.
            - Информация на детальной странице соответствует данным из карточки в списке.
        "
"skipped","Thu Sep 18 09:40:16 GMT 2025","Thu Sep 18 09:40:28 GMT 2025","12060","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка переключения сортировки на 'Сначала старые'","Проверяет пересортировку вакансий по возрастанию даты.

        Предусловия:
            - Страница вакансий загружена.
            - Отображены вакансии по категории ""Все"".
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        Шаги:
            1. Нажать на кнопку ""Сначала новые"".
            5. Иконка стрелочка вниз активна и отображает текст ""Сначала старые"".
            6. Проверить, что вакансии отсортированы по дате публикации от старых к новым.

        Ожидаемый результат:
            - Нажатие на таб ""Сначала новые"" обновляет список вакансий и сортирует их
            по дате публикации от старых к новым.
            - Иконка стрелочка вниз активна и отображает текст ""Сначала старые"".
        "
"skipped","Thu Sep 18 09:39:40 GMT 2025","Thu Sep 18 09:39:54 GMT 2025","13393","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка функциональности расширенного фильтра","Тест: Проверка функциональности кнопки ""Фильтры"".

        Предусловия:
            - Страница вакансий загружена.
            - Меню фильтров не отображается.
        Шаги:
            1. Нажать на кнопку ""Фильтры"".
            2. Проверить, что меню фильтров открылось и содержит все ожидаемые чекбоксы.
            3. Выбрать один или несколько чекбоксов.
            4. Нажать на кнопку ""Сбросить"".
            5. Проверить, что выбранные чекбоксы были сброшены.
            6. Выбрать один чекбокс (например, ""Удаленная работа"").
            7. Нажать на кнопку ""Применить"".
            8. Убедиться, что меню фильтров закрылось и список карточек вакансий обновился
              с учетом выбранных фильтров.
        Ожидаемый результат:
            - Меню фильтров открылось и содержит все ожидаемые чекбоксы.
            - Выбранные чекбоксы отображаются в меню фильтров.
            - При сбросе фильтров выбранные чекбоксы должны быть сняты.
            - При применении фильтров список карточек вакансий должен обновиться
            с учетом выбранных фильтров.
        "
