"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 19 12:46:18 GMT 2025","Fri Sep 19 12:46:27 GMT 2025","8498","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка начальной сортировки вакансий: 'Сначала новые'","Проверяет, что вакансии отсортированы по убыванию даты.

        Предусловия:
            - Страница вакансий загружена.
            - Отображены вакансии по категории ""Все"".
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        Шаги:
            1. Проверить, что вакансии отсортированы по дате публикации ""Сначала новые"".
            2. Проверить, что вакансии отсортированы по дате публикации от новых к старым.

        Ожидаемый результат:
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        "
"passed","Fri Sep 19 12:46:29 GMT 2025","Fri Sep 19 12:46:41 GMT 2025","12028","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка переключения сортировки на 'Сначала старые'","Проверяет пересортировку вакансий по возрастанию даты.

        Предусловия:
            - Страница вакансий загружена.
            - Отображены вакансии по категории ""Все"".
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        Шаги:
            1. Нажать на кнопку ""Сначала новые"".
            5. Иконка стрелочка вниз активна и отображает текст ""Сначала старые"".
            6. Проверить, что вакансии отсортированы по дате публикации от старых к новым.

        Ожидаемый результат:
            - Нажатие на таб ""Сначала новые"" обновляет список вакансий и сортирует их
            по дате публикации от старых к новым.
            - Иконка стрелочка вниз активна и отображает текст ""Сначала старые"".
        "
"passed","Fri Sep 19 12:42:57 GMT 2025","Fri Sep 19 12:43:05 GMT 2025","8482","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка, что страница вакансий загружается корректно","Тест: Проверка, что страница вакансий загружается корректно.

        Что тестируется:
            - После перехода на страницу '/vakansii' должны быть видимы:
                1. Глобальная навигационная панель (шапка).
                2. Хлебные крошки с текстом ""Все вакансии"".
                3. Заголовок страницы с текстом ""Присоединяйся к команде Центра"".
                4. Панель фильтров (категории, поиск, сортировка).
                5. Список карточек вакансий.
            - Это базовый smoke-тест, гарантирующий, что страница не ""сломана"".
        "
"passed","Fri Sep 19 12:42:34 GMT 2025","Fri Sep 19 12:42:43 GMT 2025","9617","tests.ui.components","test_footer","TestFooterComponent","","","Проверка отображения компонента Footer на странице Вакансии","Тест: Проверка отображения компонента Footer на странице Вакансии.

        Предусловия:
            - Открыта любая страница, например, '/vakansii'.

        Шаги:
            1. Проверить, что все элементы футера видны(копирайт, ИНН, ссылки, логотип).
            2. Скачать файл ""Политики конфиденциальности"" - проверить название,
            формат документа и что файл не пустой.
            3. Скачать файл ""Пользовательского соглашения"" - проверить название,
            формат документа и что файл не пустой.
            4. Кликнуть на логотип - проверить переход на главную страницу, URL содержит '/'.

        Ожидаемый результат:
            - Все элементы футера отображаются корректно.
            - Юридические документы скачиваются, имеют корректный формат и не пустые.
            - Переход на главную страницу работает корректно.
        "
"passed","Fri Sep 19 12:43:07 GMT 2025","Fri Sep 19 12:43:15 GMT 2025","8215","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка корректного отображения, состояний и функциональности хлебных крошек на странице вакансий","Тест: Проверка корректной работы хлебных крошек на странице вакансий.

        Предусловия:
            - Страница вакансий загружена.
        Шаги:
            1. Проверить, что блок хлебных крошек отображается на странице.
            2. Проверить текстовое содержимое крошек:
                - Первая крошка (родительская): ""Главная"" (является кликабельной ссылкой).
                - Вторая крошка (текущая): ""Все вакансии"" (не является ссылкой).
            3. Проверить состояние ссылки ""Главная"":
                b. Ссылка должна быть активной (иметь атрибут `href=""/""`, не быть disabled).
            4. Проверить функциональность:
                a. Кликнуть по ссылке ""Главная"".
                b. Убедиться, что произошел переход на главную страницу (URL заканчивается на '/').
                c. Убедиться, что главная страница загрузилась корректно
                   (например, отображается герой-секция или навигация).
        Ожидаемый результат:
            - Блок хлебных крошек отображается корректно.
            - Текст крошек: ""Главная | Все вакансии"".
            - Ссылка ""Главная"" ведет на главную страницу при клике.
            - Текущая крошка ""Все вакансии"" не является кликабельной.
        "
"passed","Fri Sep 19 12:46:08 GMT 2025","Fri Sep 19 12:46:16 GMT 2025","8209","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка начальной сортировки вакансий: 'Сначала новые'","Проверяет, что вакансии отсортированы по убыванию даты.

        Предусловия:
            - Страница вакансий загружена.
            - Отображены вакансии по категории ""Все"".
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        Шаги:
            1. Проверить, что вакансии отсортированы по дате публикации ""Сначала новые"".
            2. Проверить, что вакансии отсортированы по дате публикации от новых к старым.

        Ожидаемый результат:
            - Вакансии отсортированы по дате публикации ""Сначала новые"".
        "
"passed","Fri Sep 19 12:42:20 GMT 2025","Fri Sep 19 12:42:31 GMT 2025","10626","tests.ui.components","test_footer","TestFooterComponent","","","Проверка отображения компонента Footer на странице Вакансии","Тест: Проверка отображения компонента Footer на странице Вакансии.

        Предусловия:
            - Открыта любая страница, например, '/vakansii'.

        Шаги:
            1. Проверить, что все элементы футера видны(копирайт, ИНН, ссылки, логотип).
            2. Скачать файл ""Политики конфиденциальности"" - проверить название,
            формат документа и что файл не пустой.
            3. Скачать файл ""Пользовательского соглашения"" - проверить название,
            формат документа и что файл не пустой.
            4. Кликнуть на логотип - проверить переход на главную страницу, URL содержит '/'.

        Ожидаемый результат:
            - Все элементы футера отображаются корректно.
            - Юридические документы скачиваются, имеют корректный формат и не пустые.
            - Переход на главную страницу работает корректно.
        "
"passed","Fri Sep 19 12:43:18 GMT 2025","Fri Sep 19 12:43:27 GMT 2025","9207","tests.ui.vacancies","test_vacansies","TestVacancyList","","","Проверка корректного отображения, состояний и функциональности хлебных крошек на странице вакансий","Тест: Проверка корректной работы хлебных крошек на странице вакансий.

        Предусловия:
            - Страница вакансий загружена.
        Шаги:
            1. Проверить, что блок хлебных крошек отображается на странице.
            2. Проверить текстовое содержимое крошек:
                - Первая крошка (родительская): ""Главная"" (является кликабельной ссылкой).
                - Вторая крошка (текущая): ""Все вакансии"" (не является ссылкой).
            3. Проверить состояние ссылки ""Главная"":
                b. Ссылка должна быть активной (иметь атрибут `href=""/""`, не быть disabled).
            4. Проверить функциональность:
                a. Кликнуть по ссылке ""Главная"".
                b. Убедиться, что произошел переход на главную страницу (URL заканчивается на '/').
                c. Убедиться, что главная страница загрузилась корректно
                   (например, отображается герой-секция или навигация).
        Ожидаемый результат:
            - Блок хлебных крошек отображается корректно.
            - Текст крошек: ""Главная | Все вакансии"".
            - Ссылка ""Главная"" ведет на главную страницу при клике.
            - Текущая крошка ""Все вакансии"" не является кликабельной.
        "
"passed","Fri Sep 19 12:45:17 GMT 2025","Fri Sep 19 12:45:39 GMT 2025","22085","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка функциональности расширенного фильтра","Тест: Проверка функциональности кнопки ""Фильтры"".

        Предусловия:
            - Страница вакансий загружена.
            - Меню фильтров не отображается.
        Шаги:
            1. Нажать на кнопку ""Фильтры"".
            2. Проверить, что меню фильтров открылось и содержит все ожидаемые чекбоксы.
            3. Выбрать один или несколько чекбоксов.
            4. Нажать на кнопку ""Сбросить"".
            5. Проверить, что выбранные чекбоксы были сброшены.
            6. Выбрать один чекбокс (например, ""Удаленная работа"").
            7. Нажать на кнопку ""Применить"".
            8. Убедиться, что меню фильтров закрылось и список карточек вакансий обновился
              с учетом выбранных фильтров.
        Ожидаемый результат:
            - Меню фильтров открылось и содержит все ожидаемые чекбоксы.
            - Выбранные чекбоксы отображаются в меню фильтров.
            - При сбросе фильтров выбранные чекбоксы должны быть сняты.
            - При применении фильтров список карточек вакансий должен обновиться
            с учетом выбранных фильтров.
        "
"passed","Fri Sep 19 12:45:42 GMT 2025","Fri Sep 19 12:46:06 GMT 2025","23678","tests.ui.vacancies","test_vacansies","TestVacancyFilters","","","Проверка функциональности расширенного фильтра","Тест: Проверка функциональности кнопки ""Фильтры"".

        Предусловия:
            - Страница вакансий загружена.
            - Меню фильтров не отображается.
        Шаги:
            1. Нажать на кнопку ""Фильтры"".
            2. Проверить, что меню фильтров открылось и содержит все ожидаемые чекбоксы.
            3. Выбрать один или несколько чекбоксов.
            4. Нажать на кнопку ""Сбросить"".
            5. Проверить, что выбранные чекбоксы были сброшены.
            6. Выбрать один чекбокс (например, ""Удаленная работа"").
            7. Нажать на кнопку ""Применить"".
            8. Убедиться, что меню фильтров закрылось и список карточек вакансий обновился
              с учетом выбранных фильтров.
        Ожидаемый результат:
            - Меню фильтров открылось и содержит все ожидаемые чекбоксы.
            - Выбранные чекбоксы отображаются в меню фильтров.
            - При сбросе фильтров выбранные чекбоксы должны быть сняты.
            - При применении фильтров список карточек вакансий должен обновиться
            с учетом выбранных фильтров.
        "
